4284,seven times six hundred twelve,7 * 612,sixty-three times sixty-eight,63 * 68,7
4285,sixty-five squared plus sixty,65 ² + 60,sixty-five squared plus sixty,65 ² + 60,7
4286,thirty thousand two sevenths,30002 / 7,sixty thousand four fourteenths,60004 / 14,7
4287,thirty thousand nine sevenths,30009 / 7,thirty thousand nine sevenths,30009 / 7,7
4288,four thousand plus twelve cubed sixths,4000 + 12 ³ / 6,four cubed times sixty-seven,4 ³ * 67,7
4289,sixty-five squared plus eight squared,65 ² + 8 ²,sixty-five squared plus four cubed,65 ² + 4 ³,7
4290,sixty-five times sixty-six,65 * 66,sixty-five times sixty-six,65 * 66,7
4291,four thousand three plus twelve cubed sixths,4003 + 12 ³ / 6,seven times six hundred thirteen,7 * 613,8
4292,eight squared squared plus fourteen squared,8 ² ² + 14 ²,four squared cubed plus fourteen squared,4 ² ³ + 14 ²,7
4293,fifty-three times nine squared,53 * 9 ²,fifty-three times nine squared,53 * 9 ²,6
4294,four thousand six plus twelve cubed sixths,4006 + 12 ³ / 6,six times nine cubed minus eighty,6 * 9 ³ - 80,8
4295,sixty-five squared plus seventy,65 ² + 70,five times eight hundred fifty-nine,5 * 859,8
4296,three thousand plus six squared squared,3000 + 6 ² ²,four squared cubed plus ten cubed fifths,4 ² ³ + 10 ³ / 5,7
4297,eight squared squared plus two hundred one,8 ² ² + 201,fifty-three times nine squared plus four,53 * 9 ² + 4,8
4298,eight squared squared plus two hundred two,8 ² ² + 202,fourteen times three hundred seven,14 * 307,8
4299,eight squared squared plus two hundred three,8 ² ² + 203,fifty-three times nine squared plus six,53 * 9 ² + 6,8
4300,four thousand three hundred,4300,forty-three times ten squared,43 * 10 ²,6
4301,four thousand three hundred one,4301,forty-three thousand ten tenths,43010 / 10,7
4302,four thousand three hundred two,4302,four thousand three hundred two,4302,7
4303,four thousand three hundred three,4303,four thousand three hundred three,4303,7
4304,four thousand three hundred four,4304,four thousand three hundred four,4304,7
4305,four thousand three hundred five,4305,sixty-five squared plus eighty,65 ² + 80,7
4306,four thousand three hundred six,4306,sixty-five squared plus nine squared,65 ² + 9 ²,7
4307,four thousand three hundred seven,4307,fifty-nine times seventy-three,59 * 73,8
4308,four thousand three hundred eight,4308,four thousand three hundred eight,4308,7
4309,four thousand three hundred nine,4309,four thousand three hundred nine,4309,7
4310,four thousand three hundred ten,4310,four thousand three hundred ten,4310,7
4311,sixty-five squared plus eighty-six,65 ² + 86,thirty times twelve squared minus nine,30 * 12 ² - 9,8
4312,eight squared squared plus six cubed,8 ² ² + 6 ³,four squared cubed plus six cubed,4 ² ³ + 6 ³,6
4313,four thousand three hundred thirteen,4313,sixty-nine thousand eight halves eighths,69008 / 2 / 8,8
4314,four thousand three hundred fourteen,4314,thirty times twelve squared minus six,30 * 12 ² - 6,8
4315,sixty-five squared plus ninety,65 ² + 90,sixty-five squared plus ninety,65 ² + 90,7
4316,fifty-two times eighty-three,52 * 83,fifty-two times eighty-three,52 * 83,7
4317,eight squared squared plus six cubed plus five,8 ² ² + 6 ³ + 5,thirty times twelve squared minus three,30 * 12 ² - 3,8
4318,four thousand three hundred eighteen,4318,thirty times twelve squared minus two,30 * 12 ² - 2,8
4319,four thousand three hundred nineteen,4319,thirty times twelve squared minus one,30 * 12 ² - 1,8
4320,five times twelve cubed halves,5 * 12 ³ / 2,thirty times twelve squared,30 * 12 ²,5
4321,eight squared squared plus fifteen squared,8 ² ² + 15 ²,thirty times twelve squared plus one,30 * 12 ² + 1,7
4322,five times twelve cubed halves plus two,5 * 12 ³ / 2 + 2,thirty times twelve squared plus two,30 * 12 ² + 2,7
4323,five times twelve cubed halves plus three,5 * 12 ³ / 2 + 3,thirty times twelve squared plus three,30 * 12 ² + 3,7
4324,four thousand plus eighteen squared,4000 + 18 ²,forty-six times ninety-four,46 * 94,7
4325,sixty-five squared plus ten squared,65 ² + 10 ²,thirty times twelve squared plus five,30 * 12 ² + 5,7
4326,five times twelve cubed halves plus six,5 * 12 ³ / 2 + 6,fourteen times three hundred nine,14 * 309,7
4327,four thousand three plus eighteen squared,4003 + 18 ²,twelve times nineteen squared minus five,12 * 19 ² - 5,8
4328,five times twelve cubed halves plus eight,5 * 12 ³ / 2 + 8,thirty times twelve squared plus eight,30 * 12 ² + 8,7
4329,sixty squared plus nine cubed,60 ² + 9 ³,sixty squared plus nine cubed,60 ² + 9 ³,6
4330,five times twelve cubed halves plus ten,5 * 12 ³ / 2 + 10,thirty times twelve squared plus ten,30 * 12 ² + 10,7
4331,three thousand plus eleven cubed,3000 + 11 ³,twelve times nineteen squared minus one,12 * 19 ² - 1,8
4332,twelve times nineteen squared,12 * 19 ²,twelve times nineteen squared,12 * 19 ²,5
4333,twelve times nineteen squared plus one,12 * 19 ² + 1,twelve times nineteen squared plus one,12 * 19 ² + 1,7
4334,thirteen thousand two thirds,13002 / 3,thirteen thousand two thirds,13002 / 3,6
4335,thirteen thousand five thirds,13005 / 3,thirteen thousand five thirds,13005 / 3,6
4336,thirteen thousand eight thirds,13008 / 3,thirteen thousand eight thirds,13008 / 3,6
4337,twelve times nineteen squared plus five,12 * 19 ² + 5,twelve times nineteen squared plus five,12 * 19 ² + 5,7
4338,twelve times nineteen squared plus six,12 * 19 ² + 6,thirteen thousand fourteen thirds,13014 / 3,7
4339,eight squared squared plus nine cubed thirds,8 ² ² + 9 ³ / 3,four squared cubed plus nine cubed thirds,4 ² ³ + 9 ³ / 3,7
4340,twelve times nineteen squared plus eight,12 * 19 ² + 8,sixty-two times seventy,62 * 70,7
4341,twelve times nineteen squared plus nine,12 * 19 ² + 9,twelve times nineteen squared plus nine,12 * 19 ² + 9,7
4342,twelve times nineteen squared plus ten,12 * 19 ² + 10,twelve times nineteen squared plus ten,12 * 19 ² + 10,7
4343,four thousand plus seven cubed,4000 + 7 ³,four thousand plus seven cubed,4000 + 7 ³,7
4344,fourteen cubed plus forty squared,14 ³ + 40 ²,sixty-six squared minus twelve,66 ² - 12,7
4345,fifty-nine squared plus twelve cubed halves,59 ² + 12 ³ / 2,thirteen thousand thirty-five thirds,13035 / 3,8
4346,eight squared squared plus ten cubed fourths,8 ² ² + 10 ³ / 4,sixty-six squared minus ten,66 ² - 10,7
4347,sixty-three times sixty-nine,63 * 69,sixty-six squared minus nine,66 ² - 9,7
4348,sixty-six squared minus eight,66 ² - 8,sixty-six squared minus eight,66 ² - 8,7
4349,fifty squared plus forty-three squared,50 ² + 43 ²,six times nine cubed minus five squared,6 * 9 ³ - 5 ²,8
4350,sixty-five squared plus five cubed,65 ² + 5 ³,sixty-six squared minus six,66 ² - 6,7
4351,sixty-six squared minus five,66 ² - 5,sixty-six squared minus five,66 ² - 5,7
4352,eight squared times sixty-eight,8 ² * 68,four cubed times sixty-eight,4 ³ * 68,6
4353,sixty-six squared minus three,66 ² - 3,sixty-six squared minus three,66 ² - 3,7
4354,sixty-six squared minus two,66 ² - 2,sixty-six squared minus two,66 ² - 2,7
4355,sixty-six squared minus one,66 ² - 1,sixty-six squared minus one,66 ² - 1,7
4356,sixty-six squared,66 ²,sixty-six squared,66 ²,4
4357,sixty-six squared plus one,66 ² + 1,sixty-six squared plus one,66 ² + 1,6
4358,sixty-six squared plus two,66 ² + 2,sixty-six squared plus two,66 ² + 2,6
4359,sixty-six squared plus three,66 ² + 3,sixty-six squared plus three,66 ² + 3,6
4360,sixty-six squared plus four,66 ² + 4,sixty-six squared plus four,66 ² + 4,6
4361,sixty-six squared plus five,66 ² + 5,sixty-six squared plus five,66 ² + 5,6
4362,sixty-six squared plus six,66 ² + 6,sixty-six squared plus six,66 ² + 6,6
4363,sixty-six squared plus seven,66 ² + 7,sixty-six squared plus seven,66 ² + 7,7
4364,sixty-six squared plus eight,66 ² + 8,sixty-six squared plus eight,66 ² + 8,6
4365,sixty-six squared plus nine,66 ² + 9,sixty-six squared plus nine,66 ² + 9,6
4366,sixty-six squared plus ten,66 ² + 10,sixty-six squared plus ten,66 ² + 10,6
4367,four thousand six plus nineteen squared,4006 + 19 ²,six times nine cubed minus seven,6 * 9 ³ - 7,8
4368,sixty-six squared plus twelve,66 ² + 12,sixty-six squared plus twelve,66 ² + 12,6
4369,sixty-five squared plus twelve squared,65 ² + 12 ²,six times nine cubed minus five,6 * 9 ³ - 5,7
4370,sixty-six squared plus fourteen,66 ² + 14,six times nine cubed minus four,6 * 9 ³ - 4,7
4371,sixty-six squared plus fifteen,66 ² + 15,six times nine cubed minus three,6 * 9 ³ - 3,7
4372,sixty-six squared plus sixteen,66 ² + 16,six times nine cubed minus two,6 * 9 ³ - 2,7
4373,six times nine cubed minus one,6 * 9 ³ - 1,six times nine cubed minus one,6 * 9 ³ - 1,7
4374,six times nine cubed,6 * 9 ³,six times nine cubed,6 * 9 ³,4
4375,fifteen cubed plus ten cubed,15 ³ + 10 ³,thirty-five times five cubed,35 * 5 ³,6
4376,six times nine cubed plus two,6 * 9 ³ + 2,six times nine cubed plus two,6 * 9 ³ + 2,6
4377,six times nine cubed plus three,6 * 9 ³ + 3,six times nine cubed plus three,6 * 9 ³ + 3,6
4378,six times nine cubed plus four,6 * 9 ³ + 4,six times nine cubed plus four,6 * 9 ³ + 4,6
4379,six times nine cubed plus five,6 * 9 ³ + 5,six times nine cubed plus five,6 * 9 ³ + 5,6
4380,six times nine cubed plus six,6 * 9 ³ + 6,six times nine cubed plus six,6 * 9 ³ + 6,6
4381,sixty-six squared plus five squared,66 ² + 5 ²,six times nine cubed plus seven,6 * 9 ³ + 7,7
4382,six times nine cubed plus eight,6 * 9 ³ + 8,six times nine cubed plus eight,6 * 9 ³ + 8,6
4383,six times nine cubed plus nine,6 * 9 ³ + 9,six times nine cubed plus nine,6 * 9 ³ + 9,6
4384,six times nine cubed plus ten,6 * 9 ³ + 10,six times nine cubed plus ten,6 * 9 ³ + 10,6
4385,fifteen cubed plus one thousand ten,15 ³ + 1010,twenty-six cubed fourths minus nine,26 ³ / 4 - 9,8
4386,six times nine cubed plus twelve,6 * 9 ³ + 12,six times nine cubed plus twelve,6 * 9 ³ + 12,6
4387,six times nine cubed plus thirteen,6 * 9 ³ + 13,six times nine cubed plus thirteen,6 * 9 ³ + 13,7
4388,six times nine cubed plus fourteen,6 * 9 ³ + 14,six times nine cubed plus fourteen,6 * 9 ³ + 14,7
4389,six times nine cubed plus fifteen,6 * 9 ³ + 15,six times nine cubed plus fifteen,6 * 9 ³ + 15,7
4390,six times nine cubed plus sixteen,6 * 9 ³ + 16,six times nine cubed plus four squared,6 * 9 ³ + 4 ²,7
4391,sixty-six squared plus thirty-five,66 ² + 35,twenty-six cubed fourths minus three,26 ³ / 4 - 3,8
4392,sixty-six squared plus six squared,66 ² + 6 ²,sixty-one times six cubed thirds,61 * 6 ³ / 3,7
4393,six times nine cubed plus nineteen,6 * 9 ³ + 19,six times nine cubed plus nineteen,6 * 9 ³ + 19,7
4394,two times thirteen cubed,2 * 13 ³,twenty-six cubed fourths,26 ³ / 4,5
4395,two times thirteen cubed plus one,2 * 13 ³ + 1,twenty-six cubed fourths plus one,26 ³ / 4 + 1,7
4396,eight squared squared plus three hundred,8 ² ² + 300,twenty-six cubed fourths plus two,26 ³ / 4 + 2,7
4397,two times thirteen cubed plus three,2 * 13 ³ + 3,twenty-six cubed fourths plus three,26 ³ / 4 + 3,7
4398,two times thirteen cubed plus four,2 * 13 ³ + 4,twenty-six cubed fourths plus four,26 ³ / 4 + 4,7
4399,six times nine cubed plus five squared,6 * 9 ³ + 5 ²,fifty-three times eighty-three,53 * 83,7
4400,four thousand four hundred,4400,fifty-five times eighty,55 * 80,6
4401,four thousand four hundred one,4401,forty-four thousand ten tenths,44010 / 10,7
4402,four thousand four hundred two,4402,twenty-two thousand ten fifths,22010 / 5,7
4403,four thousand four hundred three,4403,twenty-six cubed fourths plus nine,26 ³ / 4 + 9,7
4404,four thousand four hundred four,4404,twenty-six cubed fourths plus ten,26 ³ / 4 + 10,7
4405,four thousand four hundred five,4405,four thousand four hundred five,4405,7
4406,four thousand four hundred six,4406,twenty-six cubed fourths plus twelve,26 ³ / 4 + 12,7
4407,four thousand four hundred seven,4407,twenty-six cubed fourths plus thirteen,26 ³ / 4 + 13,8
4408,four thousand four hundred eight,4408,four thousand four hundred eight,4408,7
4409,four thousand four hundred nine,4409,four thousand four hundred nine,4409,7
4410,ten times twenty-one squared,10 * 21 ²,two hundred ten squared tenths,210 ² / 10,6
4411,ninety squared halves plus nineteen squared,90 ² / 2 + 19 ²,eleven times four hundred one,11 * 401,8
4412,four thousand four hundred twelve,4412,four thousand four hundred twelve,4412,7
4413,four thousand four hundred thirteen,4413,ninety-four squared halves minus five,94 ² / 2 - 5,8
4414,six times nine cubed plus forty,6 * 9 ³ + 40,six times nine cubed plus forty,6 * 9 ³ + 40,7
4415,four thousand four hundred fifteen,4415,ninety-four squared halves minus three,94 ² / 2 - 3,8
4416,eight squared times sixty-nine,8 ² * 69,four cubed times sixty-nine,4 ³ * 69,6
4417,fifty-three thousand four twelfths,53004 / 12,fifty-three thousand four twelfths,53004 / 12,7
4418,ninety-four squared halves,94 ² / 2,ninety-four squared halves,94 ² / 2,5
4419,ninety-four squared halves plus one,94 ² / 2 + 1,ninety-four squared halves plus one,94 ² / 2 + 1,7
4420,eight squared squared plus eighteen squared,8 ² ² + 18 ²,sixty-five times sixty-eight,65 * 68,7
4421,ninety-four squared halves plus three,94 ² / 2 + 3,ninety-four squared halves plus three,94 ² / 2 + 3,7
4422,ninety-four squared halves plus four,94 ² / 2 + 4,ninety-four squared halves plus four,94 ² / 2 + 4,7
4423,ninety-four squared halves plus five,94 ² / 2 + 5,ninety-four squared halves plus five,94 ² / 2 + 5,7
4424,six times nine cubed plus fifty,6 * 9 ³ + 50,ninety-four squared halves plus six,94 ² / 2 + 6,7
4425,fourteen cubed plus forty-one squared,14 ³ + 41 ²,fifty-nine times thirty squared twelfths,59 * 30 ² / 12,8
4426,ninety-four squared halves plus eight,94 ² / 2 + 8,ninety-four squared halves plus eight,94 ² / 2 + 8,7
4427,ninety-four squared halves plus nine,94 ² / 2 + 9,ninety-four squared halves plus nine,94 ² / 2 + 9,7
4428,ninety squared thirds plus twelve cubed,90 ² / 3 + 12 ³,six cubed fourths times eighty-two,6 ³ / 4 * 82,7
4429,six times nine cubed plus fifty-five,6 * 9 ³ + 55,sixty-two thousand six fourteenths,62006 / 14,8
4430,ninety-four squared halves plus twelve,94 ² / 2 + 12,ninety-four squared halves plus twelve,94 ² / 2 + 12,7
4431,ninety-four squared halves plus thirteen,94 ² / 2 + 13,ninety-four squared halves plus thirteen,94 ² / 2 + 13,8
4432,four thousand plus twelve cubed fourths,4000 + 12 ³ / 4,fifty-two squared plus twelve cubed,52 ² + 12 ³,7
4433,four thousand one plus twelve cubed fourths,4001 + 12 ³ / 4,eleven times four hundred three,11 * 403,8
4434,six times nine cubed plus sixty,6 * 9 ³ + 60,six times nine cubed plus sixty,6 * 9 ³ + 60,7
4435,four thousand three plus twelve cubed fourths,4003 + 12 ³ / 4,six times nine cubed plus sixty-one,6 * 9 ³ + 61,8
4436,sixty-six squared plus eighty,66 ² + 80,sixty-six squared plus eighty,66 ² + 80,7
4437,sixty-six squared plus nine squared,66 ² + 9 ²,sixty-six squared plus nine squared,66 ² + 9 ²,7
4438,six times nine cubed plus eight squared,6 * 9 ³ + 8 ²,six times nine cubed plus four cubed,6 * 9 ³ + 4 ³,7
4439,eight squared squared plus seven cubed,8 ² ² + 7 ³,four squared cubed plus seven cubed,4 ² ³ + 7 ³,7
4440,sixty times seventy-four,60 * 74,sixty times seventy-four,60 * 74,7
4441,sixty-five squared plus six cubed,65 ² + 6 ³,sixty-five squared plus six cubed,65 ² + 6 ³,7
4442,four thousand ten plus twelve cubed fourths,4010 + 12 ³ / 4,six times nine cubed plus sixty-eight,6 * 9 ³ + 68,8
4443,six times nine cubed plus sixty-nine,6 * 9 ³ + 69,ninety-four squared halves plus five squared,94 ² / 2 + 5 ²,8
4444,fifty squared plus nine times six cubed,50 ² + 9 * 6 ³,forty-four times one hundred one,44 * 101,8
4445,forty thousand five ninths,40005 / 9,forty thousand five ninths,40005 / 9,6
4446,sixty-six squared plus ninety,66 ² + 90,forty thousand fourteen ninths,40014 / 9,7
4447,nine thousand fourths plus thirteen cubed,9000 / 4 + 13 ³,forty thousand twenty-three ninths,40023 / 9,8
4448,four times ten thousand eight ninths,4 * 10008 / 9,eight times five thousand four ninths,8 * 5004 / 9,7
4449,sixty-six squared plus ninety-three,66 ² + 93,forty thousand forty-one ninths,40041 / 9,8
4450,fifty times eighty-nine,50 * 89,fifty times eighty-nine,50 * 89,6
4451,sixty-six squared plus ninety-five,66 ² + 95,forty thousand fifty-nine ninths,40059 / 9,8
4452,fifty-three times eighty-four,53 * 84,fifty-three times eighty-four,53 * 84,7
4453,forty thousand five ninths plus eight,40005 / 9 + 8,eight thousand nine hundred six halves,8906 / 2,8
4454,six times nine cubed plus eighty,6 * 9 ³ + 80,six times nine cubed plus eighty,6 * 9 ³ + 80,7
4455,fifty-five times nine squared,55 * 9 ²,fifty-five times nine squared,55 * 9 ²,6
4456,two times twelve cubed plus ten cubed,2 * 12 ³ + 10 ³,sixty-six squared plus ten squared,66 ² + 10 ²,7
4457,eight squared squared plus nineteen squared,8 ² ² + 19 ²,four squared cubed plus nineteen squared,4 ² ³ + 19 ²,7
4458,three thousand plus two times nine cubed,3000 + 2 * 9 ³,fifty-five times nine squared plus three,55 * 9 ² + 3,8
4459,thirteen times seven cubed,13 * 7 ³,thirteen times seven cubed,13 * 7 ³,6
4460,four thousand four hundred sixty,4460,thirty cubed sixths minus forty,30 ³ / 6 - 40,8
4461,fifty-five times nine squared plus six,55 * 9 ² + 6,thirteen times seven cubed plus two,13 * 7 ³ + 2,8
4462,six times nine cubed plus eighty-eight,6 * 9 ³ + 88,fifty-eight thousand six thirteenths,58006 / 13,8
4463,six times nine cubed plus eighty-nine,6 * 9 ³ + 89,thirteen times seven cubed plus four,13 * 7 ³ + 4,8
4464,thirty-one times twelve squared,31 * 12 ²,thirty-one times twelve squared,31 * 12 ²,6
4465,six times nine cubed plus ninety-one,6 * 9 ³ + 91,ninety-four halves times ninety-five,94 / 2 * 95,8
4466,six times nine cubed plus ninety-two,6 * 9 ³ + 92,twenty-two times two hundred three,22 * 203,8
4467,six times nine cubed plus ninety-three,6 * 9 ³ + 93,thirty-one times twelve squared plus three,31 * 12 ² + 3,8
4468,sixty-five squared plus nine cubed thirds,65 ² + 9 ³ / 3,thirty-one times twelve squared plus four,31 * 12 ² + 4,8
4469,sixty-two squared plus five squared squared,62 ² + 5 ² ²,forty-one times one hundred nine,41 * 109,8
4470,six times nine cubed plus ninety-six,6 * 9 ³ + 96,thirty cubed sixths minus thirty,30 ³ / 6 - 30,8
4471,eight squared squared plus three times five cubed,8 ² ² + 3 * 5 ³,thirteen times seven cubed plus twelve,13 * 7 ³ + 12,8
4472,fourteen cubed plus twelve cubed,14 ³ + 12 ³,fourteen cubed plus twelve cubed,14 ³ + 12 ³,6
4473,fourteen cubed plus twelve cubed plus one,14 ³ + 12 ³ + 1,thirty cubed sixths minus three cubed,30 ³ / 6 - 3 ³,8
4474,six times nine cubed plus ten squared,6 * 9 ³ + 10 ²,six times nine cubed plus ten squared,6 * 9 ³ + 10 ²,7
4475,fourteen cubed plus twelve cubed plus three,14 ³ + 12 ³ + 3,thirty cubed sixths minus five squared,30 ³ / 6 - 5 ²,8
4476,fourteen cubed plus twelve cubed plus four,14 ³ + 12 ³ + 4,fourteen cubed plus twelve cubed plus four,14 ³ + 12 ³ + 4,8
4477,fourteen cubed plus twelve cubed plus five,14 ³ + 12 ³ + 5,sixty-seven squared minus twelve,67 ² - 12,8
4478,fourteen cubed plus twelve cubed plus six,14 ³ + 12 ³ + 6,fourteen cubed plus twelve cubed plus six,14 ³ + 12 ³ + 6,8
4479,six times five squared squared plus nine cubed,6 * 5 ² ² + 9 ³,sixty-seven squared minus ten,67 ² - 10,8
4480,eight squared times seventy,8 ² * 70,fifty-six times eighty,56 * 80,6
4481,fifty-nine squared plus ten cubed,59 ² + 10 ³,sixty-six squared plus five cubed,66 ² + 5 ³,7
4482,six times nine times eighty-three,6 * 9 * 83,six cubed fourths times eighty-three,6 ³ / 4 * 83,7
4483,eight squared times seventy plus three,8 ² * 70 + 3,sixty-seven squared minus six,67 ² - 6,8
4484,fourteen cubed plus twelve cubed plus twelve,14 ³ + 12 ³ + 12,sixty-seven squared minus five,67 ² - 5,8
4485,sixty-five times sixty-nine,65 * 69,sixty-five times sixty-nine,65 * 69,7
4486,four thousand plus six times nine squared,4000 + 6 * 9 ²,sixty-seven squared minus three,67 ² - 3,8
4487,nine thousand halves minus thirteen,9000 / 2 - 13,sixty-seven squared minus two,67 ² - 2,8
4488,fifty-one times eighty-eight,51 * 88,thirty cubed sixths minus twelve,30 ³ / 6 - 12,7
4489,sixty-seven squared,67 ²,sixty-seven squared,67 ²,5
4490,sixty-seven squared plus one,67 ² + 1,thirty cubed sixths minus ten,30 ³ / 6 - 10,7
4491,sixty-seven squared plus two,67 ² + 2,thirty cubed sixths minus nine,30 ³ / 6 - 9,7
4492,sixty-seven squared plus three,67 ² + 3,thirty cubed sixths minus eight,30 ³ / 6 - 8,7
4493,sixty-seven squared plus four,67 ² + 4,sixty-seven squared plus four,67 ² + 4,7
4494,sixty-seven squared plus five,67 ² + 5,thirty cubed sixths minus six,30 ³ / 6 - 6,7
4495,sixty-seven squared plus six,67 ² + 6,thirty cubed sixths minus five,30 ³ / 6 - 5,7
4496,eight squared squared plus four hundred,8 ² ² + 400,thirty cubed sixths minus four,30 ³ / 6 - 4,7
4497,sixty-seven squared plus eight,67 ² + 8,thirty cubed sixths minus three,30 ³ / 6 - 3,7
4498,sixty-seven squared plus nine,67 ² + 9,thirty cubed sixths minus two,30 ³ / 6 - 2,7
4499,six times nine cubed plus five cubed,6 * 9 ³ + 5 ³,thirty cubed sixths minus one,30 ³ / 6 - 1,7
4500,nine thousand halves,9000 / 2,thirty cubed sixths,30 ³ / 6,4
4501,nine thousand two halves,9002 / 2,nine thousand two halves,9002 / 2,5
4502,nine thousand four halves,9004 / 2,nine thousand four halves,9004 / 2,5
4503,nine thousand six halves,9006 / 2,nine thousand six halves,9006 / 2,5
4504,nine thousand eight halves,9008 / 2,nine thousand eight halves,9008 / 2,5
4505,nine thousand ten halves,9010 / 2,nine thousand ten halves,9010 / 2,5
4506,nine thousand twelve halves,9012 / 2,nine thousand twelve halves,9012 / 2,5
4507,nine thousand fourteen halves,9014 / 2,nine thousand fourteen halves,9014 / 2,6
4508,nine thousand halves plus eight,9000 / 2 + 8,nine thousand sixteen halves,9016 / 2,6
4509,nine thousand halves plus nine,9000 / 2 + 9,nine thousand eighteen halves,9018 / 2,6
4510,nine thousand halves plus ten,9000 / 2 + 10,nine thousand twenty halves,9020 / 2,6
4511,nine thousand two halves plus ten,9002 / 2 + 10,nine thousand twenty-two halves,9022 / 2,7
4512,four thousand plus eight cubed,4000 + 8 ³,thirty cubed sixths plus twelve,30 ³ / 6 + 12,6
4513,four thousand one plus eight cubed,4001 + 8 ³,nine thousand twenty-six halves,9026 / 2,7
4514,four thousand two plus eight cubed,4002 + 8 ³,nine thousand twenty-eight halves,9028 / 2,7
4515,five times nine hundred three,5 * 903,nine thousand thirty halves,9030 / 2,6
4516,four thousand four plus eight cubed,4004 + 8 ³,nine thousand thirty-two halves,9032 / 2,7
4517,four thousand five plus eight cubed,4005 + 8 ³,nine thousand thirty-four halves,9034 / 2,7
4518,nine times five hundred two,9 * 502,nine times five hundred two,9 * 502,6
4519,nine thousand halves plus nineteen,9000 / 2 + 19,nine thousand thirty-eight halves,9038 / 2,7
4520,five times nine hundred four,5 * 904,nine thousand forty halves,9040 / 2,6
4521,four thousand nine plus eight cubed,4009 + 8 ³,nine thousand forty-two halves,9042 / 2,7
4522,four thousand ten plus eight cubed,4010 + 8 ³,nine thousand forty-four halves,9044 / 2,7
4523,nine thousand forty-six halves,9046 / 2,nine thousand forty-six halves,9046 / 2,7
4524,four thousand twelve plus eight cubed,4012 + 8 ³,nine thousand forty-eight halves,9048 / 2,7
4525,five times nine hundred five,5 * 905,nine thousand fifty halves,9050 / 2,6
4526,nine thousand fifty-two halves,9052 / 2,nine thousand fifty-two halves,9052 / 2,7
4527,nine times five hundred three,9 * 503,nine times five hundred three,9 * 503,6
4528,eight squared squared plus twelve cubed fourths,8 ² ² + 12 ³ / 4,nine thousand fifty-six halves,9056 / 2,7
4529,nine thousand fifty-eight halves,9058 / 2,nine thousand fifty-eight halves,9058 / 2,7
4530,five times nine hundred six,5 * 906,nine thousand sixty halves,9060 / 2,6
4531,nine thousand sixty-two halves,9062 / 2,nine thousand sixty-two halves,9062 / 2,7
4532,nine thousand sixty-four halves,9064 / 2,nine thousand sixty-four halves,9064 / 2,7
4533,nine thousand sixty-six halves,9066 / 2,nine thousand sixty-six halves,9066 / 2,7
4534,nine thousand sixty-eight halves,9068 / 2,nine thousand sixty-eight halves,9068 / 2,7
4535,five times nine hundred seven,5 * 907,nine thousand seventy halves,9070 / 2,7
4536,nine times five hundred four,9 * 504,fifty-six times nine squared,56 * 9 ²,6
4537,fifty-three squared plus twelve cubed,53 ² + 12 ³,fifty-three squared plus twelve cubed,53 ² + 12 ³,7
4538,nine thousand halves plus thirty-eight,9000 / 2 + 38,nine thousand seventy-six halves,9076 / 2,8
4539,fifty-one times eighty-nine,51 * 89,fifty-one times eighty-nine,51 * 89,7
4540,five times nine hundred eight,5 * 908,nine thousand eighty halves,9080 / 2,6
4541,nine thousand eighty-two halves,9082 / 2,nine thousand eighty-two halves,9082 / 2,7
4542,nine thousand eighty-four halves,9084 / 2,nine thousand eighty-four halves,9084 / 2,7
4543,nine thousand eighty-six halves,9086 / 2,nine thousand eighty-six halves,9086 / 2,7
4544,eight squared times seventy-one,8 ² * 71,nine thousand eighty-eight halves,9088 / 2,7
4545,five times nine hundred nine,5 * 909,nine thousand ninety halves,9090 / 2,6
4546,nine thousand ninety-two halves,9092 / 2,nine thousand ninety-two halves,9092 / 2,7
4547,nine thousand ninety-four halves,9094 / 2,nine thousand ninety-four halves,9094 / 2,7
4548,nine thousand ninety-six halves,9096 / 2,nine thousand ninety-six halves,9096 / 2,7
4549,nine thousand ninety-eight halves,9098 / 2,nine thousand ninety-eight halves,9098 / 2,7
4550,five times nine hundred ten,5 * 910,fifty times ninety-one,50 * 91,6
4551,nine thousand halves plus fifty-one,9000 / 2 + 51,nine thousand one hundred two halves,9102 / 2,8
4552,sixty-six squared plus fourteen squared,66 ² + 14 ²,nine thousand one hundred four halves,9104 / 2,8
4553,nine thousand halves plus fifty-three,9000 / 2 + 53,nine thousand one hundred six halves,9106 / 2,8
4554,nine times five hundred six,9 * 506,nine times five hundred six,9 * 506,6
4555,nine thousand halves plus fifty-five,9000 / 2 + 55,nine thousand one hundred ten halves,9110 / 2,8
4556,forty-one thousand four ninths,41004 / 9,forty-one thousand four ninths,41004 / 9,7
4557,forty-nine times ninety-three,49 * 93,seven squared times ninety-three,7 ² * 93,7
4558,fifty-three times eighty-six,53 * 86,fifty-three times eighty-six,53 * 86,7
4559,nine thousand halves plus fifty-nine,9000 / 2 + 59,nine times five hundred six plus five,9 * 506 + 5,8
4560,five times nine hundred twelve,5 * 912,five times nine hundred twelve,5 * 912,6
4561,sixty squared plus thirty-one squared,60 ² + 31 ²,nine squared squared minus two thousand,9 ² ² - 2000,8
4562,ninety squared halves plus eight cubed,90 ² / 2 + 8 ³,ninety squared halves plus eight cubed,90 ² / 2 + 8 ³,7
4563,three times thirty-nine squared,3 * 39 ²,thirty-nine cubed thirteenths,39 ³ / 13,6
